date,league,home_team,away_team,market,prob,fair_odds,book_odds,ev,overround,kelly,stake,pnl,bankroll_after,won
2022-11-10,I1,Lazio,Monza,home,0.7677,1.303,1.61,0.236,0.0592,0.04,20.1088,12.2664,514.9865,True
2022-11-10,SP1,Valencia,Betis,away,0.4261,2.347,3.6,0.5341,0.0481,0.04,12.3023,-12.3023,295.2561,False
2022-11-10,SP1,Vallecano,Celta,home,0.5987,1.67,2.2,0.3171,0.0528,0.04,12.8149,-12.8149,307.5585,False
2022-11-11,T1,Alanyaspor,Ad. Demirspor,away,0.5259,1.901,2.2,0.1571,0.0657,0.03272,21.9178,-21.9178,647.9403,False
2022-11-12,E0,Newcastle,Chelsea,home,0.6124,1.633,2.35,0.4392,0.053,0.04,19.9972,26.9963,526.9274,True
2022-11-12,D1,Leverkusen,Stuttgart,home,0.6907,1.448,1.72,0.1879,0.0504,0.04,45.872,33.0278,1179.8266,True
2022-11-12,D1,Augsburg,Bochum,home,0.6532,1.531,2.2,0.437,0.0528,0.04,47.1931,-47.1931,1132.6336,False
2022-11-12,T1,Buyuksehyr,Galatasaray,home,0.4522,2.211,2.7,0.2209,0.0816,0.03249,21.0516,-21.0516,626.8887,False
2022-11-12,P1,Arouca,Rio Ave,away,0.4329,2.31,3.25,0.4068,0.0646,0.04,35.9121,80.8022,978.6043,True
2022-11-12,F1,Rennes,Toulouse,home,0.7576,1.32,1.5,0.1363,0.0556,0.04,24.3096,12.1548,619.8944,True
2022-11-12,E0,Nott'm Forest,Crystal Palace,away,0.4924,2.031,2.45,0.2063,0.0533,0.03557,18.7428,-18.7428,508.1846,False
2022-11-12,E0,Tottenham,Leeds,home,0.8016,1.248,1.65,0.3226,0.0547,0.04,20.3274,13.2128,521.3974,True
2022-11-12,B1,Westerlo,Oostende,home,0.6299,1.588,1.75,0.1023,0.0595,0.03409,35.7819,26.8364,1076.4656,True
2022-11-12,I1,Sampdoria,Lecce,away,0.4235,2.361,3.0,0.2705,0.0483,0.03381,17.4117,34.8234,549.8099,True
2022-11-13,N1,Go Ahead Eagles,Vitesse,home,0.5892,1.697,2.45,0.4436,0.051,0.04,24.067,-24.067,577.608,False
2022-11-13,F1,Strasbourg,Lorient,away,0.4435,2.255,3.3,0.4634,0.0539,0.04,24.7958,-24.7958,595.0986,False
2022-11-13,N1,Nijmegen,Waalwijk,away,0.412,2.427,3.5,0.442,0.0513,0.04,25.0698,-25.0698,601.675,False
2022-11-13,E0,Brighton,Aston Villa,home,0.607,1.647,1.83,0.1108,0.0512,0.03338,17.4042,-17.4042,503.9932,False
2022-11-13,E0,Fulham,Man United,home,0.4788,2.088,3.8,0.8196,0.0526,0.04,20.1597,-20.1597,483.8334,False
2022-11-13,B1,Anderlecht,Genk,away,0.5825,1.717,2.5,0.4562,0.0674,0.04,43.0586,64.5879,1141.0536,True
2022-11-13,B1,Kortrijk,Gent,away,0.6689,1.495,1.66,0.1104,0.0656,0.04,45.6421,30.1238,1171.1774,True
2022-11-13,F1,Brest,Troyes,away,0.4817,2.076,3.5,0.6858,0.0635,0.04,23.8039,-23.8039,571.2947,False
2022-11-13,P1,Famalicao,Sp Lisbon,away,0.6572,1.522,1.65,0.0843,0.0545,0.03244,31.7459,20.6349,999.2392,True
2022-11-13,G1,Lamia,Panetolikos,away,0.4713,2.122,3.5,0.6497,0.048,0.04,41.5954,103.9886,1143.8748,True
2022-11-13,G1,Giannina,Aris,away,0.5843,1.712,1.9,0.1101,0.0514,0.03059,30.9578,27.862,1039.8862,True
2022-11-13,I1,Milan,Fiorentina,home,0.6491,1.541,1.7,0.1035,0.0514,0.03696,20.321,14.2247,564.0346,True
2022-11-13,P1,Pacos Ferreira,Vizela,away,0.4733,2.113,2.37,0.1218,0.057,0.02222,22.2031,30.4182,1029.6574,True
2022-11-13,P1,Guimaraes,Maritimo,home,0.6919,1.445,1.66,0.1485,0.0707,0.04,41.1863,27.183,1056.8403,True
2022-11-14,G1,OFI Crete,Levadeiakos,draw,0.418,2.392,3.25,0.3586,0.0562,0.03984,45.572,-45.572,1098.3029,False
2022-12-21,G1,Levadeiakos,Aris,away,0.6381,1.567,1.73,0.1039,0.0447,0.03558,39.0776,-39.0776,1059.2252,False
2022-12-21,G1,Ionikos,Panathinaikos,away,0.795,1.258,1.5,0.1925,0.0548,0.04,42.369,-42.369,1016.8562,False
2022-12-23,T1,Antalyaspor,Ankaragucu,home,0.5295,1.889,2.1,0.1119,0.056,0.02543,15.9418,-15.9418,610.9469,False
2022-12-23,P1,Rio Ave,Maritimo,home,0.7049,1.419,2.0,0.4097,0.0489,0.04,42.2736,-42.2736,1014.5667,False
2022-12-24,T1,Trabzonspor,Fenerbahce,away,0.5729,1.745,2.45,0.4037,0.0575,0.04,24.4379,-24.4379,586.5091,False
2022-12-26,E0,Everton,Wolves,home,0.4717,2.12,2.3,0.0849,0.055,0.01633,8.059,-8.059,485.4511,False
2022-12-26,E0,Arsenal,West Ham,home,0.7368,1.357,1.5,0.1052,0.0515,0.04,19.3533,9.6767,493.5101,True
2022-12-26,B1,Charleroi,Anderlecht,away,0.5113,1.956,2.15,0.0993,0.1041,0.02159,25.2857,29.0786,1200.256,True
2022-12-26,E0,Southampton,Brighton,away,0.5295,1.889,2.15,0.1384,0.0539,0.03009,14.6072,16.7983,502.2494,True
2022-12-28,T1,Istanbulspor,Kasimpasa,away,0.4836,2.068,2.38,0.151,0.0782,0.02736,15.5324,-15.5324,552.1732,False
2022-12-28,F1,Brest,Lyon,away,0.5979,1.672,1.95,0.1659,0.0573,0.04,23.5191,22.3431,610.3196,True
2022-12-28,F1,Auxerre,Monaco,away,0.7471,1.338,1.73,0.2925,0.0503,0.04,22.8518,16.6818,587.9765,True
2022-12-28,T1,Alanyaspor,Kayserispor,away,0.4094,2.442,3.1,0.2693,0.0882,0.03206,18.8035,-18.8035,567.7056,False
2022-12-28,P1,Portimonense,Casa Pia,away,0.4226,2.366,3.1,0.3101,0.0653,0.03692,37.4578,78.6614,1093.2281,True
2022-12-29,SP1,Betis,Ath Bilbao,home,0.4047,2.471,2.88,0.1656,0.0503,0.02202,6.5015,-6.5015,288.7546,False
2022-12-29,G1,Lamia,Giannina,away,0.4644,2.153,3.8,0.7649,0.0518,0.04,40.6742,-40.6742,976.182,False
2022-12-29,F1,Reims,Rennes,away,0.5801,1.724,2.2,0.2762,0.0517,0.04,22.9089,-22.9089,549.8143,False
2022-12-29,F1,Lorient,Montpellier,home,0.5748,1.74,1.95,0.1208,0.0462,0.03178,18.7986,-18.7986,572.7232,False
2022-12-29,F1,Nice,Lens,away,0.4811,2.079,2.45,0.1786,0.054,0.0308,18.7978,-18.7978,591.5218,False
2022-12-29,P1,Gil Vicente,Santa Clara,away,0.403,2.482,3.5,0.4104,0.0633,0.04,43.7291,-43.7291,1049.499,False
2022-12-30,P1,Chaves,Famalicao,home,0.5424,1.844,2.5,0.3561,0.0696,0.04,41.98,-41.98,1007.519,False
2022-12-31,E0,Fulham,Southampton,home,0.7426,1.347,1.95,0.448,0.0573,0.04,20.09,19.0855,521.3349,True
2023-01-01,F1,Monaco,Brest,home,0.7552,1.324,1.5,0.1328,0.059,0.04,23.3121,11.6561,594.4592,True
2023-01-01,E0,Tottenham,Aston Villa,home,0.6823,1.466,1.67,0.1394,0.0488,0.04,20.8534,-20.8534,500.4815,False
2023-01-01,F1,Angers,Lorient,away,0.5197,1.924,2.5,0.2993,0.0578,0.04,21.9926,32.9889,582.8031,True
2023-01-02,F1,Montpellier,Marseille,away,0.6832,1.464,1.73,0.182,0.0503,0.04,23.7784,17.3582,611.8174,True
2023-01-03,G1,OFI Crete,Volos NFC,away,0.4295,2.328,3.2,0.3745,0.06,0.04,39.0473,-39.0473,937.1347,False
2023-01-03,T1,Antalyaspor,Fenerbahce,away,0.6671,1.499,1.75,0.1674,0.0762,0.04,21.6441,16.2331,557.3351,True
2023-01-03,T1,Umraniyespor,Hatayspor,home,0.4983,2.007,2.2,0.0963,0.0802,0.02005,11.0711,-11.0711,541.1021,False
2023-01-04,I1,Sassuolo,Sampdoria,home,0.655,1.527,1.73,0.1332,0.0552,0.04,22.2394,-22.2394,533.7453,False
2023-01-04,E0,Aston Villa,Wolves,home,0.5927,1.687,1.95,0.1558,0.0406,0.04,19.3096,-19.3096,463.4298,False
2023-01-04,I1,Torino,Verona,home,0.6201,1.613,1.83,0.1347,0.0628,0.04,21.3498,-21.3498,512.3955,False
2023-01-04,I1,Inter,Napoli,away,0.4853,2.061,3.1,0.5043,0.0611,0.04,23.166,-23.166,555.9847,False
2023-01-04,I1,Cremonese,Juventus,away,0.6896,1.45,1.67,0.1516,0.0725,0.04,22.5614,15.1161,579.1507,True
2023-01-04,E0,Leeds,West Ham,home,0.4719,2.119,2.6,0.2269,0.0549,0.03545,17.7421,-17.7421,482.7394,False
2023-01-04,T1,Kasimpasa,Alanyaspor,away,0.4438,2.253,2.9,0.2871,0.0923,0.03778,21.0561,-21.0561,536.279,False
2023-01-07,B1,Eupen,Charleroi,home,0.4831,2.07,2.55,0.232,0.0944,0.03741,44.9016,-44.9016,1155.3544,False
2023-01-07,G1,Lamia,PAOK,away,0.7472,1.338,1.53,0.1432,0.0596,0.04,37.4854,19.8673,957.002,True
2023-01-07,B1,Antwerp,Gent,away,0.427,2.342,2.63,0.1231,0.0961,0.01888,21.8131,-21.8131,1133.5413,False
2023-01-07,N1,AZ Alkmaar,Vitesse,home,0.7358,1.359,1.53,0.1258,0.0576,0.04,23.1043,-23.1043,554.5037,False
2023-01-07,T1,Hatayspor,Antalyaspor,away,0.4372,2.287,2.5,0.093,0.0645,0.0155,8.3123,-8.3123,527.9667,False
2023-01-08,P1,Boavista,Gil Vicente,home,0.4817,2.076,2.55,0.2284,0.0702,0.03684,37.117,57.5314,1065.0504,True
2023-01-08,G1,AEK,Panathinaikos,draw,0.4338,2.305,3.3,0.4316,0.0488,0.04,38.2801,-38.2801,918.7219,False
2023-01-08,P1,Pacos Ferreira,Chaves,away,0.5058,1.977,2.5,0.2645,0.0667,0.04,42.602,-42.602,1022.4484,False
2023-01-08,N1,Utrecht,Feyenoord,away,0.5981,1.672,1.83,0.0944,0.0596,0.02845,15.7756,-15.7756,538.7281,False
2023-01-08,B1,Waregem,Mechelen,away,0.5662,1.766,2.2,0.2456,0.1039,0.04,46.0526,-46.0526,1105.2626,False
2023-01-08,B1,Genk,Club Brugge,home,0.5699,1.755,2.1,0.1967,0.0952,0.04,44.2105,48.6316,1153.8942,True
2023-01-08,I1,Spezia,Lecce,away,0.4175,2.395,2.9,0.2108,0.052,0.02773,14.2087,-14.2087,498.1867,False
2023-01-08,B1,Anderlecht,St. Gilloise,away,0.5167,1.935,2.45,0.266,0.0958,0.04,45.3417,65.7454,1199.2867,True
2023-01-08,N1,Excelsior,Groningen,away,0.4214,2.373,2.6,0.0958,0.0491,0.01496,8.0594,-8.0594,530.6687,False
2023-01-08,SP1,Ath Madrid,Barcelona,away,0.5132,1.949,2.3,0.1803,0.0515,0.03466,10.0082,13.0107,301.7653,True
2023-01-08,B1,Oud-Heverlee Leuven,Kortrijk,home,0.6847,1.46,1.65,0.1298,0.0942,0.04,47.9715,-47.9715,1151.3152,False
2023-01-09,T1,Istanbulspor,Gaziantep,away,0.4973,2.011,2.5,0.2433,0.0659,0.04,20.2739,-20.2739,486.5741,False
2023-01-09,G1,Panetolikos,OFI Crete,home,0.5349,1.87,2.4,0.2838,0.0577,0.04,36.7489,-36.7489,881.973,False
2023-01-09,T1,Buyuksehyr,Ad. Demirspor,away,0.4102,2.438,3.6,0.4768,0.0635,0.04,21.1187,-21.1187,506.848,False
2023-01-11,F1,Strasbourg,Lens,away,0.6582,1.519,1.95,0.2834,0.0617,0.04,24.4727,-24.4727,587.3447,False
2023-01-11,F1,Auxerre,Toulouse,away,0.4604,2.172,2.6,0.197,0.0513,0.03078,17.7739,28.4383,605.8893,True
2023-01-11,F1,Clermont,Rennes,away,0.6056,1.651,1.91,0.1567,0.0474,0.04,24.0605,-24.0605,577.451,False
2023-01-11,F1,Ajaccio,Reims,away,0.4386,2.28,2.5,0.0965,0.0452,0.01608,9.4445,14.1668,601.5114,True
2023-01-12,E0,Fulham,Chelsea,home,0.4179,2.393,3.3,0.3791,0.0539,0.04,18.5372,42.6355,506.0654,True
2023-01-13,B1,Westerlo,Oud-Heverlee Leuven,home,0.5745,1.741,1.95,0.1204,0.0652,0.03167,36.5438,-36.5438,1117.3503,False
2023-01-13,SP1,Celta,Villarreal,away,0.5429,1.842,2.5,0.3572,0.0503,0.04,12.0706,-12.0706,289.6947,False
2023-01-14,N1,Sparta Rotterdam,Excelsior,home,0.798,1.253,1.53,0.2209,0.0584,0.04,20.3777,10.8002,520.2421,True
2023-01-14,N1,Volendam,Waalwijk,away,0.5371,1.862,2.7,0.4501,0.0491,0.04,21.2267,-21.2267,509.442,False
2023-01-14,B1,Mechelen,Oostende,home,0.6349,1.575,1.73,0.0984,0.0721,0.03369,38.0114,27.7483,1156.0181,True
2023-01-14,G1,Lamia,Atromitos,away,0.5521,1.811,2.9,0.6011,0.0485,0.04,35.2789,-35.2789,846.6941,False
2023-01-14,I1,Cremonese,Monza,away,0.4996,2.002,2.55,0.274,0.0523,0.04,19.9275,30.8876,529.0743,True
2023-01-14,E0,Brentford,Bournemouth,home,0.7663,1.305,1.65,0.2644,0.0465,0.04,19.4329,12.6314,498.4542,True
2023-01-14,B1,Eupen,St Truiden,away,0.5131,1.949,2.3,0.1801,0.0737,0.03464,37.3991,48.6188,1128.2698,True
2023-01-14,P1,Rio Ave,Pacos Ferreira,home,0.7208,1.387,1.85,0.3334,0.0936,0.04,41.7859,-41.7859,1002.8624,False
2023-01-14,SP1,Girona,Sevilla,home,0.4605,2.171,2.38,0.0961,0.0476,0.01741,5.2905,7.301,311.1806,True
2023-01-14,SP1,Valladolid,Vallecano,away,0.4547,2.199,2.63,0.1958,0.0516,0.03004,8.7024,14.185,303.8796,True
2023-01-14,T1,Ad. Demirspor,Ankaragucu,home,0.6242,1.602,1.8,0.1236,0.0568,0.03863,18.7964,15.0371,501.6112,True
2023-01-14,E0,Nott'm Forest,Leicester,away,0.5127,1.95,2.63,0.3485,0.0536,0.04,20.2426,-20.2426,485.8228,False
2023-01-14,B1,Seraing,Standard,away,0.5879,1.701,1.91,0.1228,0.0645,0.03374,37.6994,-37.6994,1079.6509,False
2023-01-14,P1,Vizela,Maritimo,home,0.621,1.61,1.75,0.0868,0.0881,0.02895,29.5999,22.1999,1044.6483,True
2023-01-15,B1,Charleroi,Cercle Brugge,away,0.4827,2.072,2.63,0.2695,0.0635,0.04,45.8174,-45.8174,1099.6181,False
2023-01-15,B1,St. Gilloise,Antwerp,home,0.5163,1.937,2.15,0.11,0.0669,0.02391,26.6545,30.6526,1145.4356,True
2023-01-15,N1,Vitesse,Nijmegen,away,0.437,2.288,3.3,0.442,0.0517,0.04,20.7424,-20.7424,497.8165,False
2023-01-15,N1,Go Ahead Eagles,Utrecht,home,0.4067,2.459,2.88,0.1713,0.0496,0.02278,12.0881,-12.0881,518.5588,False
2023-01-15,N1,Groningen,Feyenoord,away,0.7705,1.298,1.5,0.1557,0.0556,0.04,20.8097,10.4048,530.647,True
2023-01-15,B1,Club Brugge,Anderlecht,home,0.5915,1.691,1.91,0.1298,0.068,0.03567,41.2352,-41.2352,1114.7829,False
2023-01-15,I1,Udinese,Bologna,home,0.6114,1.636,1.91,0.1677,0.0558,0.04,21.163,-21.163,507.9113,False
2023-01-15,I1,Sassuolo,Lazio,away,0.5514,1.814,2.2,0.213,0.0528,0.04,20.3165,24.3797,532.2911,True
2023-01-15,T1,Umraniyespor,Istanbulspor,home,0.5956,1.679,1.91,0.1376,0.0645,0.0378,18.9609,-18.9609,482.6503,False
2023-01-15,F1,Angers,Clermont,away,0.4718,2.12,2.88,0.3588,0.0495,0.04,24.131,45.3662,648.6407,True
2023-01-15,F1,Montpellier,Nantes,away,0.4084,2.448,2.75,0.1232,0.0499,0.01759,10.2947,18.0157,603.2745,True
2023-01-15,G1,Asteras Tripolis,Levadeiakos,draw,0.4054,2.467,3.6,0.4595,0.0505,0.04,33.8678,88.0562,934.7503,True
2023-01-15,F1,Toulouse,Brest,home,0.5792,1.727,1.95,0.1294,0.0573,0.03405,20.6305,-20.6305,585.2588,False
2023-01-15,P1,Benfica,Sp Lisbon,home,0.6196,1.614,1.8,0.1153,0.0854,0.03602,36.1231,-36.1231,966.7393,False
2023-01-16,P1,Estoril,Casa Pia,away,0.4947,2.022,2.45,0.2119,0.0879,0.03653,35.315,-35.315,931.4243,False
2023-01-16,I1,Empoli,Sampdoria,home,0.5635,1.775,2.2,0.2397,0.0528,0.04,21.2916,25.55,557.8411,True
2023-01-17,B1,Westerlo,Genk,away,0.6169,1.621,2.0,0.2337,0.0697,0.04,42.2253,42.2253,1097.8588,True
2023-01-17,B1,Oud-Heverlee Leuven,Eupen,home,0.687,1.456,1.62,0.1129,0.0778,0.04,43.9847,-43.9847,1055.6334,False
2023-01-18,B1,Oostende,Antwerp,away,0.6823,1.466,1.75,0.1941,0.0727,0.04,43.9144,32.9358,1130.7945,True
2023-01-18,B1,Cercle Brugge,St. Gilloise,away,0.6014,1.663,2.05,0.2328,0.0765,0.04,45.2318,-45.2318,1085.5627,False
2023-01-20,T1,Ad. Demirspor,Giresunspor,home,0.7244,1.381,1.75,0.2677,0.0714,0.04,19.306,-19.306,463.3443,False
2023-01-20,SP1,Mallorca,Celta,home,0.4281,2.336,2.8,0.1985,0.0541,0.02758,8.5824,15.4482,326.6288,True
2023-01-20,P1,Arouca,Portimonense,home,0.5009,1.996,2.4,0.2022,0.0692,0.03611,33.6337,47.0872,978.5115,True
2023-01-21,D1,Wolfsburg,Freiburg,home,0.5081,1.968,2.55,0.2956,0.0499,0.04,45.3053,70.2233,1202.8569,True
2023-01-21,SP1,Espanol,Betis,away,0.425,2.353,2.7,0.1474,0.0532,0.02167,7.078,-7.078,319.5508,False
2023-01-21,N1,Nijmegen,FC Emmen,home,0.6012,1.663,2.0,0.2024,0.0441,0.04,19.9127,19.9127,517.7291,True
2023-01-21,N1,Cambuur,Sparta Rotterdam,away,0.6111,1.636,2.38,0.4545,0.0476,0.04,20.7092,28.5786,546.3078,True
2023-01-21,E0,Southampton,Aston Villa,away,0.4781,2.092,2.55,0.2192,0.0471,0.03535,16.9155,26.2191,504.7351,True
2023-01-21,E0,Crystal Palace,Newcastle,away,0.6256,1.598,1.85,0.1574,0.0535,0.04,19.9382,-19.9382,478.516,False
2023-01-21,B1,Oostende,Cercle Brugge,away,0.5749,1.739,2.1,0.2073,0.1036,0.04,41.6856,45.8542,1087.9944,True
2023-01-21,B1,Waregem,Westerlo,away,0.5651,1.77,2.2,0.2431,0.0959,0.04,43.4225,-43.4225,1042.1402,False
2023-01-21,D1,Union Berlin,Hoffenheim,home,0.6116,1.635,2.25,0.376,0.0511,0.04,48.1143,60.1428,1262.9997,True
2023-01-22,SP1,Ath Bilbao,Real Madrid,away,0.4702,2.127,2.38,0.1192,0.0591,0.02159,6.8991,9.5208,329.0716,True
2023-01-22,SP1,Elche,Osasuna,away,0.5023,1.991,2.15,0.08,0.0585,0.0174,5.868,-5.868,331.3712,False
2023-01-22,D1,M'gladbach,Leverkusen,home,0.5121,1.953,2.63,0.3469,0.0515,0.04,50.52,-50.52,1212.4797,False
2023-01-22,P1,Casa Pia,Gil Vicente,home,0.5612,1.782,2.3,0.2907,0.0651,0.04,38.0414,-38.0414,912.9935,False
2023-01-22,P1,Famalicao,Rio Ave,home,0.53,1.887,2.05,0.0865,0.0575,0.0206,18.8077,-18.8077,894.1858,False
2023-01-22,I1,Monza,Sassuolo,home,0.5974,1.674,2.2,0.3143,0.0517,0.04,23.3401,-23.3401,560.1617,False
2023-01-22,P1,Maritimo,Estoril,away,0.4082,2.45,3.0,0.2247,0.0559,0.02808,27.4766,-27.4766,951.0349,False
2023-01-22,I1,Sampdoria,Udinese,away,0.5924,1.688,2.15,0.2737,0.0506,0.04,22.3136,25.6607,583.5017,True
2023-01-22,G1,Panathinaikos,PAOK,draw,0.4521,2.212,3.1,0.4014,0.0544,0.04,39.3754,-39.3754,945.0101,False
2023-01-22,N1,Feyenoord,Ajax,home,0.5189,1.927,2.7,0.4012,0.0407,0.04,21.8523,-21.8523,524.4555,False
2023-01-22,G1,Levadeiakos,Lamia,draw,0.4041,2.475,3.0,0.2124,0.0556,0.02655,24.8176,49.6352,984.3855,True
2023-01-22,E0,Leeds,Brentford,away,0.46,2.174,2.88,0.3248,0.0452,0.04,20.1894,-20.1894,484.5457,False
2023-01-22,E0,Arsenal,Man United,home,0.6305,1.586,1.8,0.1349,0.0568,0.04,19.3818,15.5055,500.0511,True
2023-01-22,T1,Gaziantep,Sivasspor,home,0.4424,2.261,2.63,0.1634,0.0665,0.02507,11.616,-11.616,451.7282,False
2023-01-22,SP1,Villarreal,Girona,home,0.6354,1.574,1.73,0.0993,0.0634,0.034,11.1884,8.1676,337.2391,True
2023-01-23,I1,Bologna,Cremonese,home,0.671,1.49,1.91,0.2817,0.0486,0.04,22.4065,-22.4065,537.7552,False
2023-01-23,E0,Fulham,Tottenham,home,0.4206,2.378,3.3,0.3879,0.057,0.04,20.002,-20.002,480.0491,False
2023-01-24,I1,Lazio,Milan,home,0.4441,2.252,3.2,0.421,0.0511,0.04,21.5102,47.3225,585.0777,True
2023-01-24,N1,Sparta Rotterdam,Waalwijk,home,0.6972,1.434,1.8,0.255,0.0518,0.04,20.9782,-20.9782,503.4773,False
2023-01-24,D1,Hoffenheim,Stuttgart,home,0.5171,1.934,2.1,0.0859,0.056,0.01952,24.8983,-24.8983,1250.6303,False
2023-01-24,D1,Hertha,Wolfsburg,away,0.5559,1.799,2.3,0.2785,0.0622,0.04,48.4992,63.0489,1275.5287,True
2023-01-25,D1,Augsburg,M'gladbach,home,0.4015,2.49,3.0,0.2046,0.0556,0.02557,31.9786,63.9572,1314.5876,True
2023-01-25,D1,Werder Bremen,Union Berlin,away,0.4789,2.088,2.63,0.2596,0.0499,0.03981,52.3337,85.304,1399.8916,True
2023-01-25,N1,Vitesse,Twente,away,0.6073,1.647,2.05,0.245,0.0513,0.04,20.1391,-20.1391,483.3382,False
2023-01-26,N1,Groningen,Cambuur,home,0.5266,1.899,2.25,0.1849,0.0527,0.03697,17.869,-17.869,465.4692,False
2023-01-27,F1,Lorient,Rennes,away,0.5539,1.805,1.95,0.0801,0.0485,0.02108,13.6733,-13.6733,634.9674,False
2023-01-28,SP1,Girona,Barcelona,away,0.7145,1.4,1.57,0.1217,0.0679,0.04,13.2548,7.5553,338.9264,True
2023-01-28,D1,Hertha,Union Berlin,away,0.5091,1.964,2.2,0.12,0.048,0.02499,34.9833,41.9799,1441.8715,True
2023-01-28,B1,Charleroi,St. Gilloise,away,0.6617,1.511,2.0,0.3234,0.0971,0.04,42.6174,42.6174,1108.0531,True
2023-01-28,B1,Kortrijk,Oostende,home,0.5886,1.699,2.0,0.1773,0.0971,0.04,44.3932,-44.3932,1065.4357,False
2023-01-28,D1,Werder Bremen,Wolfsburg,away,0.7228,1.383,2.15,0.554,0.0554,0.04,57.6749,-57.6749,1384.1966,False
2023-01-28,F1,Troyes,Lens,away,0.6372,1.569,1.7,0.0833,0.0514,0.02976,18.8966,-18.8966,616.0708,False
2023-01-28,F1,Marseille,Monaco,home,0.529,1.89,2.1,0.1109,0.0481,0.02522,15.5373,-15.5373,600.5335,False
2023-01-28,B1,Westerlo,Mechelen,home,0.5839,1.713,1.85,0.0803,0.0961,0.02361,25.6875,21.8344,1109.8288,True
2023-01-28,N1,Waalwijk,FC Emmen,home,0.5507,1.816,2.2,0.2115,0.0517,0.04,18.6188,22.3425,487.8117,True
2023-01-28,T1,Sivasspor,Ad. Demirspor,away,0.5399,1.852,2.6,0.4037,0.0679,0.04,18.0691,28.9106,480.6388,True
2023-01-29,D1,Leverkusen,Dortmund,home,0.5086,1.966,2.45,0.2461,0.0515,0.04,53.1532,-53.1532,1275.6756,False
2023-01-29,F1,Ajaccio,Lyon,away,0.6056,1.651,1.83,0.1082,0.0464,0.0326,19.5774,16.2492,616.7827,True
2023-01-29,F1,Auxerre,Montpellier,away,0.4694,2.13,3.0,0.4083,0.0445,0.04,24.6713,49.3426,666.1253,True
2023-01-29,B1,Anderlecht,Antwerp,away,0.5192,1.926,2.45,0.2721,0.0961,0.04,44.3221,-44.3221,1063.731,False
2023-01-29,T1,Istanbulspor,Kayserispor,away,0.5304,1.885,2.3,0.2199,0.0604,0.04,19.2256,24.9932,505.6321,True
2023-01-29,D1,Schalke 04,FC Koln,away,0.6799,1.471,1.95,0.3257,0.0538,0.04,55.3679,-55.3679,1328.8288,False
2023-01-29,I1,Lazio,Fiorentina,home,0.6976,1.433,2.1,0.4649,0.0481,0.04,23.4031,-23.4031,561.6746,False
2023-01-29,SP1,Valladolid,Valencia,away,0.5263,1.9,2.4,0.2631,0.0469,0.04,13.1686,-13.1686,316.0475,False
2023-01-29,N1,Cambuur,For Sittard,away,0.4708,2.124,3.1,0.4596,0.0515,0.04,20.521,43.0942,556.1198,True
2023-01-29,N1,Volendam,Groningen,home,0.5247,1.906,2.3,0.2068,0.0538,0.03976,19.3954,25.214,513.0257,True
2023-01-29,SP1,Celta,Ath Bilbao,away,0.4425,2.26,2.7,0.1948,0.0509,0.02865,9.7102,-9.7102,329.2162,False
2023-01-29,P1,Famalicao,Estoril,home,0.5611,1.782,2.05,0.1502,0.0575,0.03577,33.093,34.7476,959.9071,True
2023-01-29,P1,Boavista,Portimonense,home,0.5422,1.844,2.1,0.1386,0.0649,0.03149,28.1579,30.9737,925.1595,True
2023-01-30,G1,Asteras Tripolis,Panathinaikos,away,0.6287,1.59,1.8,0.1317,0.0401,0.04,37.8004,-37.8004,907.2097,False
2023-01-31,P1,Pacos Ferreira,Gil Vicente,away,0.4782,2.091,2.38,0.1381,0.0612,0.02502,24.0169,-24.0169,935.8903,False
2023-02-01,B1,Eupen,Genk,away,0.8226,1.216,1.53,0.2586,0.0986,0.04,42.5492,-42.5492,1021.1817,False
2023-02-02,T1,Kayserispor,Buyuksehyr,away,0.4625,2.162,2.38,0.1008,0.0727,0.01827,9.2379,-9.2379,496.3942,False
2023-02-03,N1,For Sittard,Sparta Rotterdam,away,0.5064,1.975,2.9,0.4685,0.0655,0.04,22.2448,-22.2448,533.8751,False
2023-02-04,T1,Ankaragucu,Karagumruk,away,0.4262,2.346,3.2,0.364,0.0717,0.04,19.8558,43.6827,540.0769,True
2023-02-04,G1,Ionikos,Aris,away,0.6121,1.634,1.8,0.1019,0.0586,0.03183,28.8765,-28.8765,878.3332,False
2023-02-04,E0,Newcastle,West Ham,home,0.703,1.422,1.6,0.1249,0.0548,0.04,19.202,-19.202,460.8471,False
2023-02-04,E0,Wolves,Liverpool,away,0.5874,1.702,1.85,0.0866,0.0537,0.02548,11.7424,-11.7424,449.1047,False
2023-02-04,E0,Brentford,Southampton,home,0.7338,1.363,1.85,0.3575,0.0564,0.04,17.9642,15.2696,464.3743,True
2023-02-04,N1,Excelsior,Waalwijk,away,0.5227,1.913,2.55,0.3329,0.0502,0.04,21.355,-21.355,512.5201,False
2023-02-04,SP1,Espanol,Osasuna,home,0.4348,2.3,2.55,0.1088,0.0588,0.01755,5.5466,-5.5466,310.5009,False
2023-02-04,D1,Bochum,Hoffenheim,home,0.4458,2.243,2.75,0.2259,0.0494,0.03228,42.0346,73.5606,1375.7491,True
2023-02-04,D1,M'gladbach,Schalke 04,home,0.877,1.14,1.53,0.3418,0.0497,0.04,55.03,-55.03,1320.7192,False
2023-02-04,D1,Dortmund,Freiburg,home,0.6486,1.542,1.67,0.0831,0.0488,0.03102,39.5715,26.5129,1302.1885,True
